연도,월,품목명,품종명,평균가격,등급명,유통단계별무게,유통단계별단위명
2021 ,2 ,깻잎,깻잎,23283.333,상품,2,kg
2021 ,2 ,깻잎,깻잎,19125.556,중품,2,kg
2021 ,2 ,피망,청,96533.333,상품,10,kg
2021 ,2 ,피망,청,89156.667,중품,10,kg
2021 ,2 ,파프리카,파프리카,36157.778,상품,5,kg
2021 ,2 ,파프리카,파프리카,32907.778,중품,5,kg
2021 ,2 ,멜론,멜론,32188.889,상품,8,kg
2021 ,2 ,멜론,멜론,27511.111,중품,8,kg
2021 ,2 ,깐마늘(국산),깐마늘(대서),141000,상품,20,kg
2021 ,2 ,깐마늘(국산),깐마늘(대서),130622.222,중품,20,kg
2021 ,2 ,깐마늘(국산),깐마늘(남도),143333.333,상품,20,kg
2021 ,2 ,깐마늘(국산),깐마늘(남도),133333.333,중품,20,kg
2021 ,2 ,참깨,백색(국산),913944.444,상품,30,kg
2021 ,2 ,참깨,백색(국산),856666.667,중품,30,kg
2021 ,2 ,참깨,중국,196744.444,중품,30,kg
2021 ,2 ,참깨,인도,135333.333,중품,30,kg
2021 ,2 ,들깨,국산,667244.444,상품,45,kg
2021 ,2 ,들깨,국산,617555.555,중품,45,kg
2021 ,2 ,들깨,수입,324888.889,중품,45,kg
2021 ,2 ,땅콩,국산,407422.222,상품,30,kg
2021 ,2 ,땅콩,국산,371351.852,중품,30,kg
2021 ,2 ,느타리버섯,느타리버섯,8803.222,상품,2,kg
2021 ,2 ,느타리버섯,느타리버섯,6616,중품,2,kg
2021 ,2 ,느타리버섯,애느타리버섯,8600.333,상품,2,kg
2021 ,2 ,느타리버섯,애느타리버섯,7055.111,중품,2,kg
2021 ,2 ,팽이버섯,팽이버섯,14410.667,상품,5,kg
2021 ,2 ,팽이버섯,팽이버섯,12047.333,중품,5,kg
2021 ,2 ,새송이버섯,새송이버섯,9839.778,상품,2,kg
2021 ,2 ,새송이버섯,새송이버섯,7774,중품,2,kg
2021 ,2 ,사과,후지,65854.444,상품,10,kg
2021 ,2 ,사과,후지,59678.889,중품,10,kg
2021 ,2 ,배,신고,78597.778,상품,15,kg
2021 ,2 ,배,신고,73132.222,중품,15,kg
2021 ,2 ,포도,샤인머스켓,31462.222,상품,2,kg
2021 ,2 ,포도,샤인머스켓,26315.556,중품,2,kg
2021 ,2 ,감귤,노지,13390,S과,5,kg
2021 ,2 ,감귤,노지,10484.444,M과,5,kg
2021 ,2 ,감귤,시설,27275,S과,3,kg
2021 ,2 ,감귤,시설,21930.556,M과,3,kg
2021 ,2 ,단감,단감,44157.778,상품,10,kg
2021 ,2 ,단감,단감,39357.778,중품,10,kg
2021 ,2 ,바나나,수입,25017.778,상품,13,kg
2021 ,2 ,바나나,수입,20913.333,중품,13,kg
2021 ,2 ,참다래,국산,43933.333,상품,10,kg
2021 ,2 ,참다래,국산,39411.111,중품,10,kg
2021 ,2 ,파인애플,수입,22303.333,상품,12,kg
2021 ,2 ,파인애플,수입,18565.556,중품,12,kg
2021 ,2 ,오렌지,네이블 미국,67968.889,상품,18,kg
2021 ,2 ,오렌지,네이블 미국,62457.778,중품,18,kg
2021 ,2 ,방울토마토,방울토마토,15561.111,상품,5,kg
2021 ,2 ,방울토마토,방울토마토,10583.333,중품,5,kg
2021 ,2 ,방울토마토,대추방울토마토,4793.667,상품,1,kg
2021 ,2 ,방울토마토,대추방울토마토,4105.889,중품,1,kg
2021 ,2 ,레몬,수입,70771.111,상품,17,kg
2021 ,2 ,레몬,수입,65171.111,중품,17,kg
2021 ,2 ,체리,수입,65912.451,상품,5,kg
2021 ,2 ,체리,수입,60743.137,중품,5,kg
2021 ,2 ,망고,수입,55383.333,상품,5,kg
2021 ,2 ,망고,수입,49438.889,중품,5,kg
2021 ,2 ,고등어,생선,57481.667,중품,10,kg
2021 ,2 ,고등어,냉동,44742.222,중품,10,kg
2021 ,2 ,고등어,냉동(수입),63293.333,중품,20,kg
2021 ,2 ,갈치,생선,18091.389,중품,1,kg
2021 ,2 ,갈치,냉동,14547.778,중품,1,kg
2021 ,2 ,명태,냉동,43875.556,중품,20,kg
2021 ,2 ,물오징어,생선,11840.278,중품,1,kg
2021 ,2 ,물오징어,냉동,11025.556,중품,1,kg
2021 ,2 ,건멸치,건멸치,18720,중품,1.5,kg
2021 ,2 ,북어,황태,43980,중품,10,마리
2021 ,2 ,건오징어,건오징어,81460,중품,20,마리
2021 ,2 ,김,마른김,6240,중품,1,속
2021 ,2 ,건미역,건미역,12230,상품,1,kg
2021 ,2 ,굴,굴,11140.667,상품,1,kg
2021 ,2 ,전복,전복,36793.333,중품,1,kg
2021 ,2 ,새우,흰다리(수입),25260,중품,2,kg
2021 ,3 ,쌀,일반계,58050.909,상품,20,kg
2021 ,3 ,쌀,일반계,55849.091,중품,20,kg
2021 ,3 ,찹쌀,일반계,132627.273,상품,40,kg
2021 ,3 ,찹쌀,일반계,124627.273,중품,40,kg
2021 ,3 ,콩,흰 콩(국산),222936.364,상품,35,kg
2021 ,3 ,콩,흰 콩(국산),210738.636,중품,35,kg
2021 ,3 ,콩,흰 콩(수입),136700,중품,35,kg
2021 ,3 ,팥,붉은 팥(국산),481654.545,상품,40,kg
2021 ,3 ,팥,붉은 팥(국산),442340.909,중품,40,kg
2021 ,3 ,팥,붉은 팥(수입),240200,중품,40,kg
2021 ,3 ,녹두,국산,730181.818,상품,40,kg
2021 ,3 ,녹두,국산,692500,중품,40,kg
2021 ,3 ,녹두,수입,244690.909,중품,40,kg
2021 ,3 ,메밀,메밀(수입),4152.273,중품,1,kg
2021 ,3 ,고구마,밤,44959.091,상품,10,kg
2021 ,3 ,고구마,밤,39899.091,중품,10,kg
2021 ,3 ,감자,수미,33477.273,상품,20,kg
2021 ,3 ,감자,수미,29922.727,중품,20,kg
2021 ,3 ,배추,월동,10400.364,상품,10,kg
2021 ,3 ,배추,월동,9183.545,중품,10,kg
2021 ,3 ,양배추,양배추,5858,상품,8,kg
2021 ,3 ,양배추,양배추,4588.545,중품,8,kg
2021 ,3 ,시금치,시금치,10736.364,상품,4,kg
2021 ,3 ,시금치,시금치,8251.091,중품,4,kg
2021 ,3 ,상추,적,12767.273,상품,4,kg
2021 ,3 ,상추,적,10422.727,중품,4,kg
2021 ,3 ,상추,청,13634.545,상품,4,kg
2021 ,3 ,상추,청,10808.636,중품,4,kg
2021 ,3 ,얼갈이배추,얼갈이배추,9106,상품,4,kg
2021 ,3 ,얼갈이배추,얼갈이배추,7607.909,중품,4,kg
2021 ,3 ,수박,수박,19387.273,상품,1,개
2021 ,3 ,수박,수박,16860,중품,1,개
2021 ,3 ,참외,참외,77086.364,상품,10,kg
2021 ,3 ,참외,참외,70454.318,중품,10,kg
2021 ,3 ,오이,가시계통,31500,상품,10,kg
2021 ,3 ,오이,가시계통,27295.455,중품,10,kg
2021 ,3 ,오이,다다기계통,58210.606,상품,100,개
2021 ,3 ,오이,다다기계통,52924.242,중품,100,개
2021 ,3 ,오이,취청,39251.515,상품,50,개
2021 ,3 ,오이,취청,34286.364,중품,50,개
2021 ,3 ,호박,애호박,28133.636,상품,20,개
2021 ,3 ,호박,애호박,24295.455,중품,20,개
2021 ,3 ,호박,쥬키니,25782.727,상품,10,kg
2021 ,3 ,호박,쥬키니,22400.909,중품,10,kg
2021 ,3 ,토마토,토마토,37230,상품,10,kg
2021 ,3 ,토마토,토마토,33399.091,중품,10,kg
2021 ,3 ,딸기,딸기,17580.909,상품,2,kg
2021 ,3 ,딸기,딸기,13880.909,중품,2,kg
2021 ,3 ,무,월동,8946.364,상품,20,kg
2021 ,3 ,무,월동,6778.182,중품,20,kg
2021 ,3 ,당근,무세척,33570.909,상품,20,kg
2021 ,3 ,당근,무세척,29620,중품,20,kg
2021 ,3 ,당근,세척(수입),11496.364,중품,10,kg
2021 ,3 ,열무,열무,9845.727,상품,4,kg
2021 ,3 ,열무,열무,8479.364,중품,4,kg
2021 ,3 ,건고추,화건,765818.182,상품,30,kg
2021 ,3 ,건고추,화건,703336.364,중품,30,kg
2021 ,3 ,건고추,양건,1003845.455,상품,30,kg
2021 ,3 ,건고추,양건,934063.636,중품,30,kg
2021 ,3 ,풋고추,풋고추,79347.273,상품,10,kg
2021 ,3 ,풋고추,풋고추,65605.455,중품,10,kg
2021 ,3 ,풋고추,꽈리고추,32507.273,상품,4,kg
2021 ,3 ,풋고추,꽈리고추,27675.455,중품,4,kg
2021 ,3 ,풋고추,청양고추,67860.909,상품,10,kg
2021 ,3 ,풋고추,청양고추,59229.091,중품,10,kg
2021 ,3 ,붉은고추,붉은고추,131717.273,상품,10,kg
2021 ,3 ,붉은고추,붉은고추,122518.182,중품,10,kg
2021 ,3 ,피마늘,한지,77101.818,상품,10,kg
2021 ,3 ,피마늘,한지,56664.545,중품,10,kg
2021 ,3 ,피마늘,난지(대서),51527.273,상품,10,kg
2021 ,3 ,피마늘,난지(대서),46327.273,중품,10,kg
2021 ,3 ,피마늘,난지(남도),46850,상품,10,kg
2021 ,3 ,피마늘,난지(남도),42350,중품,10,kg
2021 ,3 ,양파,양파,38674.545,상품,20,kg
2021 ,3 ,양파,양파,35006.364,중품,20,kg
2021 ,3 ,파,대파,4960.182,상품,1,kg
2021 ,3 ,파,대파,4332,중품,1,kg
2021 ,3 ,파,쪽파,4434.727,상품,1,kg
2021 ,3 ,파,쪽파,3574.727,중품,1,kg
2021 ,3 ,생강,국산,110809.091,상품,20,kg
2021 ,3 ,생강,국산,95751.818,중품,20,kg
2021 ,3 ,생강,수입,87120,중품,10,kg
2021 ,3 ,미나리,미나리,70073.636,상품,15,kg
2021 ,3 ,미나리,미나리,60155.455,중품,15,kg
2021 ,3 ,깻잎,깻잎,18086.364,상품,2,kg
2021 ,3 ,깻잎,깻잎,14313.636,중품,2,kg
2021 ,3 ,피망,청,71067.273,상품,10,kg
2021 ,3 ,피망,청,61976.364,중품,10,kg
2021 ,3 ,파프리카,파프리카,35530,상품,5,kg
2021 ,3 ,파프리카,파프리카,31940.909,중품,5,kg
2021 ,3 ,멜론,멜론,31930.909,상품,8,kg
2021 ,3 ,멜론,멜론,27167.273,중품,8,kg
2021 ,3 ,깐마늘(국산),깐마늘(대서),144790.909,상품,20,kg
2021 ,3 ,깐마늘(국산),깐마늘(대서),133990.909,중품,20,kg
2021 ,3 ,깐마늘(국산),깐마늘(남도),145000,상품,20,kg
2021 ,3 ,깐마늘(국산),깐마늘(남도),135000,중품,20,kg
2021 ,3 ,참깨,백색(국산),936000,상품,30,kg
2021 ,3 ,참깨,백색(국산),879060.606,중품,30,kg
2021 ,3 ,참깨,중국,198363.636,중품,30,kg
2021 ,3 ,참깨,인도,134666.667,중품,30,kg
2021 ,3 ,들깨,국산,676472.727,상품,45,kg
2021 ,3 ,들깨,국산,627818.182,중품,45,kg
2021 ,3 ,들깨,수입,327745.455,중품,45,kg
2021 ,3 ,땅콩,국산,421863.636,상품,30,kg
2021 ,3 ,땅콩,국산,390772.728,중품,30,kg
2021 ,3 ,느타리버섯,느타리버섯,7561.182,상품,2,kg
2021 ,3 ,느타리버섯,느타리버섯,5519.364,중품,2,kg
2021 ,3 ,느타리버섯,애느타리버섯,6890.273,상품,2,kg
2021 ,3 ,느타리버섯,애느타리버섯,5608.455,중품,2,kg
2021 ,3 ,팽이버섯,팽이버섯,11199.636,상품,5,kg
2021 ,3 ,팽이버섯,팽이버섯,8964.182,중품,5,kg
2021 ,3 ,새송이버섯,새송이버섯,8302.364,상품,2,kg
2021 ,3 ,새송이버섯,새송이버섯,6508.091,중품,2,kg
2021 ,3 ,사과,후지,62559.091,상품,10,kg
2021 ,3 ,사과,후지,56757.273,중품,10,kg
2021 ,3 ,배,신고,78872.727,상품,15,kg
2021 ,3 ,배,신고,73212.727,중품,15,kg
2021 ,3 ,포도,샤인머스켓,30300,상품,2,kg
2021 ,3 ,포도,샤인머스켓,25300,중품,2,kg
2021 ,3 ,감귤,노지,10980,S과,5,kg
2021 ,3 ,감귤,노지,8390,M과,5,kg
2021 ,3 ,감귤,시설,19560.606,S과,3,kg
2021 ,3 ,감귤,시설,14506.061,M과,3,kg
2021 ,3 ,바나나,수입,29121.818,상품,13,kg
2021 ,3 ,바나나,수입,24837.273,중품,13,kg
2021 ,3 ,참다래,국산,43372.727,상품,10,kg
2021 ,3 ,참다래,국산,39072.727,중품,10,kg
2021 ,3 ,파인애플,수입,25014.545,상품,12,kg
2021 ,3 ,파인애플,수입,21054.545,중품,12,kg
2021 ,3 ,오렌지,네이블 미국,60325.455,상품,18,kg
2021 ,3 ,오렌지,네이블 미국,54313.636,중품,18,kg
2021 ,3 ,방울토마토,방울토마토,22772.727,상품,5,kg
2021 ,3 ,방울토마토,방울토마토,17772.727,중품,5,kg
2021 ,3 ,방울토마토,대추방울토마토,6101.364,상품,1,kg
2021 ,3 ,방울토마토,대추방울토마토,5370.455,중품,1,kg
2021 ,3 ,레몬,수입,69901.818,상품,17,kg
2021 ,3 ,레몬,수입,64301.818,중품,17,kg
2021 ,3 ,체리,수입,71373.333,상품,5,kg
2021 ,3 ,체리,수입,66173.333,중품,5,kg
2021 ,3 ,망고,수입,41403.636,상품,5,kg
2021 ,3 ,망고,수입,35430.909,중품,5,kg
2021 ,3 ,고등어,생선,58297.273,중품,10,kg
2021 ,3 ,고등어,냉동,44736.364,중품,10,kg
2021 ,3 ,고등어,냉동(수입),63220,중품,20,kg
2021 ,3 ,갈치,생선,18284.545,중품,1,kg
2021 ,3 ,갈치,냉동,14490,중품,1,kg
2021 ,3 ,명태,냉동,43000,중품,20,kg
2021 ,3 ,물오징어,생선,11972.5,중품,1,kg
2021 ,3 ,물오징어,냉동,11402.727,중품,1,kg
2021 ,3 ,건멸치,건멸치,18325.455,중품,1.5,kg
2021 ,3 ,북어,황태,43743.636,중품,10,마리
2021 ,3 ,건오징어,건오징어,81680,중품,20,마리
2021 ,3 ,김,마른김,6226.364,중품,1,속
2021 ,3 ,건미역,건미역,12060,상품,1,kg
2021 ,3 ,굴,굴,10611.727,상품,1,kg
2021 ,3 ,전복,전복,36560,중품,1,kg
2021 ,3 ,새우,흰다리(수입),24841.818,중품,2,kg
2021 ,4 ,쌀,일반계,58522.727,상품,20,kg
2021 ,4 ,쌀,일반계,56320,중품,20,kg
2021 ,4 ,찹쌀,일반계,133000,상품,40,kg
2021 ,4 ,찹쌀,일반계,125000,중품,40,kg
2021 ,4 ,콩,흰 콩(국산),223290.909,상품,35,kg
2021 ,4 ,콩,흰 콩(국산),211863.636,중품,35,kg
2021 ,4 ,콩,흰 콩(수입),136618.182,중품,35,kg
2021 ,4 ,팥,붉은 팥(국산),483290.909,상품,40,kg
2021 ,4 ,팥,붉은 팥(국산),444500,중품,40,kg
2021 ,4 ,팥,붉은 팥(수입),240363.636,중품,40,kg
2021 ,4 ,녹두,국산,741500,상품,40,kg
2021 ,4 ,녹두,국산,698000,중품,40,kg
2021 ,4 ,녹두,수입,243890.909,중품,40,kg
2021 ,4 ,메밀,메밀(수입),4250,중품,1,kg
2021 ,4 ,고구마,밤,45103.636,상품,10,kg
2021 ,4 ,고구마,밤,39925.455,중품,10,kg
2021 ,4 ,감자,수미,29786.364,상품,20,kg
2021 ,4 ,감자,수미,26386.364,중품,20,kg
2021 ,4 ,배추,월동,10702.727,상품,10,kg
2021 ,4 ,배추,월동,9355.818,중품,10,kg
2021 ,4 ,양배추,양배추,4971.818,상품,8,kg
2021 ,4 ,양배추,양배추,3826.364,중품,8,kg
2021 ,4 ,시금치,시금치,12184.545,상품,4,kg
2021 ,4 ,시금치,시금치,10028.636,중품,4,kg
2021 ,4 ,상추,적,15275.455,상품,4,kg
2021 ,4 ,상추,적,13090.727,중품,4,kg
2021 ,4 ,상추,청,13953.636,상품,4,kg
2021 ,4 ,상추,청,11091.636,중품,4,kg
2021 ,4 ,얼갈이배추,얼갈이배추,8006.273,상품,4,kg
2021 ,4 ,얼갈이배추,얼갈이배추,6506.273,중품,4,kg
2021 ,4 ,수박,수박,18354.545,상품,1,개
2021 ,4 ,수박,수박,15661.818,중품,1,개
2021 ,4 ,참외,참외,63313.636,상품,10,kg
2021 ,4 ,참외,참외,56725.455,중품,10,kg
2021 ,4 ,오이,가시계통,25272.727,상품,10,kg
2021 ,4 ,오이,가시계통,21272.727,중품,10,kg
2021 ,4 ,오이,다다기계통,37551.515,상품,100,개
2021 ,4 ,오이,다다기계통,32437.879,중품,100,개
2021 ,4 ,오이,취청,30178.788,상품,50,개
2021 ,4 ,오이,취청,25280.303,중품,50,개
2021 ,4 ,호박,애호박,17828.182,상품,20,개
2021 ,4 ,호박,애호박,14528.182,중품,20,개
2021 ,4 ,호박,쥬키니,12829.273,상품,10,kg
2021 ,4 ,호박,쥬키니,9426.727,중품,10,kg
2021 ,4 ,토마토,토마토,34080.909,상품,10,kg
2021 ,4 ,토마토,토마토,29999.091,중품,10,kg
2021 ,4 ,딸기,딸기,13594.545,상품,2,kg
2021 ,4 ,딸기,딸기,10111.818,중품,2,kg
2021 ,4 ,무,월동,9580.909,상품,20,kg
2021 ,4 ,무,월동,7252,중품,20,kg
2021 ,4 ,당근,무세척,36538.182,상품,20,kg
2021 ,4 ,당근,무세척,32532.727,중품,20,kg
2021 ,4 ,당근,세척(수입),11169.091,중품,10,kg
2021 ,4 ,열무,열무,8265.273,상품,4,kg
2021 ,4 ,열무,열무,7040.091,중품,4,kg
2021 ,4 ,건고추,화건,767800,상품,30,kg
2021 ,4 ,건고추,화건,707800,중품,30,kg
2021 ,4 ,건고추,양건,1012172.727,상품,30,kg
2021 ,4 ,건고추,양건,940172.727,중품,30,kg
2021 ,4 ,풋고추,풋고추,54630.909,상품,10,kg
2021 ,4 ,풋고추,풋고추,44156.364,중품,10,kg
2021 ,4 ,풋고추,꽈리고추,27391.818,상품,4,kg
2021 ,4 ,풋고추,꽈리고추,22902.727,중품,4,kg
2021 ,4 ,풋고추,청양고추,39550,상품,10,kg
2021 ,4 ,풋고추,청양고추,32149.091,중품,10,kg
2021 ,4 ,붉은고추,붉은고추,130909.091,상품,10,kg
2021 ,4 ,붉은고추,붉은고추,121249.091,중품,10,kg
2021 ,4 ,피마늘,한지,75194.545,상품,10,kg
2021 ,4 ,피마늘,한지,54714.545,중품,10,kg
2021 ,4 ,피마늘,난지(대서),52218.182,상품,10,kg
2021 ,4 ,피마늘,난지(대서),46880,중품,10,kg
2021 ,4 ,피마늘,난지(남도),46850,상품,10,kg
2021 ,4 ,피마늘,난지(남도),42350,중품,10,kg
2021 ,4 ,양파,양파,23840,상품,20,kg
2021 ,4 ,양파,양파,19871.818,중품,20,kg
2021 ,4 ,양파,햇양파,31144,상품,20,kg
2021 ,4 ,양파,햇양파,28144,중품,20,kg
2021 ,4 ,파,대파,4182.273,상품,1,kg
2021 ,4 ,파,대파,3557.727,중품,1,kg
2021 ,4 ,파,쪽파,3977,상품,1,kg
2021 ,4 ,파,쪽파,3158.364,중품,1,kg
2021 ,4 ,생강,국산,107536.364,상품,20,kg
2021 ,4 ,생강,국산,92747.273,중품,20,kg
2021 ,4 ,생강,수입,85320,중품,10,kg
2021 ,4 ,미나리,미나리,60113.636,상품,15,kg
2021 ,4 ,미나리,미나리,50167.273,중품,15,kg
2021 ,4 ,깻잎,깻잎,18221.818,상품,2,kg
2021 ,4 ,깻잎,깻잎,14421.818,중품,2,kg
2021 ,4 ,피망,청,37434.545,상품,10,kg
2021 ,4 ,피망,청,29744.545,중품,10,kg
2021 ,4 ,파프리카,파프리카,26823.636,상품,5,kg
2021 ,4 ,파프리카,파프리카,23673.636,중품,5,kg
2021 ,4 ,멜론,멜론,31841.818,상품,8,kg
2021 ,4 ,멜론,멜론,27048.636,중품,8,kg
2021 ,4 ,깐마늘(국산),깐마늘(대서),148636.364,상품,20,kg
2021 ,4 ,깐마늘(국산),깐마늘(대서),137836.364,중품,20,kg
2021 ,4 ,깐마늘(국산),깐마늘(남도),151136.364,상품,20,kg
2021 ,4 ,깐마늘(국산),깐마늘(남도),141136.364,중품,20,kg
2021 ,4 ,참깨,백색(국산),939254.545,상품,30,kg
2021 ,4 ,참깨,백색(국산),873818.182,중품,30,kg
2021 ,4 ,참깨,중국,198590.909,중품,30,kg
2021 ,4 ,참깨,인도,134666.667,중품,30,kg
2021 ,4 ,들깨,국산,683872.727,상품,45,kg
2021 ,4 ,들깨,국산,636000,중품,45,kg
2021 ,4 ,들깨,수입,328800,중품,45,kg
2021 ,4 ,땅콩,국산,434081.818,상품,30,kg
2021 ,4 ,땅콩,국산,397666.667,중품,30,kg
2021 ,4 ,느타리버섯,느타리버섯,7740.182,상품,2,kg
2021 ,4 ,느타리버섯,느타리버섯,5780.182,중품,2,kg
2021 ,4 ,느타리버섯,애느타리버섯,6865.091,상품,2,kg
2021 ,4 ,느타리버섯,애느타리버섯,5479.636,중품,2,kg
2021 ,4 ,팽이버섯,팽이버섯,11621.273,상품,5,kg
2021 ,4 ,팽이버섯,팽이버섯,9499.455,중품,5,kg
2021 ,4 ,새송이버섯,새송이버섯,7970.545,상품,2,kg
2021 ,4 ,새송이버섯,새송이버섯,6204.182,중품,2,kg
2021 ,4 ,사과,후지,63547.273,상품,10,kg
2021 ,4 ,사과,후지,57676.364,중품,10,kg
2021 ,4 ,배,신고,79277.273,상품,15,kg
2021 ,4 ,배,신고,73576.364,중품,15,kg
2021 ,4 ,감귤,시설,16566.667,S과,3,kg
2021 ,4 ,감귤,시설,11566.667,M과,3,kg
2021 ,4 ,바나나,수입,30240.909,상품,13,kg
2021 ,4 ,바나나,수입,25838.182,중품,13,kg
2021 ,4 ,참다래,국산,43616.667,상품,10,kg
2021 ,4 ,참다래,국산,39316.667,중품,10,kg
2021 ,4 ,파인애플,수입,27558.182,상품,12,kg
2021 ,4 ,파인애플,수입,23558.182,중품,12,kg
2021 ,4 ,오렌지,네이블 미국,50733.636,상품,18,kg
2021 ,4 ,오렌지,네이블 미국,44370,중품,18,kg
2021 ,4 ,방울토마토,방울토마토,21254.545,상품,5,kg
2021 ,4 ,방울토마토,방울토마토,16254.545,중품,5,kg
2021 ,4 ,방울토마토,대추방울토마토,5501,상품,1,kg
2021 ,4 ,방울토마토,대추방울토마토,4769.182,중품,1,kg
2021 ,4 ,레몬,수입,53772.727,상품,17,kg
2021 ,4 ,레몬,수입,48558.182,중품,17,kg
2021 ,4 ,망고,수입,37619.091,상품,5,kg
2021 ,4 ,망고,수입,31819.091,중품,5,kg
2021 ,4 ,고등어,생선,56274.545,중품,10,kg
2021 ,4 ,고등어,냉동,44790,중품,10,kg
2021 ,4 ,고등어,냉동(수입),63481.818,중품,20,kg
2021 ,4 ,갈치,생선,17914.545,중품,1,kg
2021 ,4 ,갈치,냉동,14680,중품,1,kg
2021 ,4 ,명태,냉동,42720,중품,20,kg
2021 ,4 ,물오징어,생선,11850,중품,1,kg
2021 ,4 ,물오징어,냉동,11241.818,중품,1,kg
2021 ,4 ,건멸치,건멸치,17971.818,중품,1.5,kg
2021 ,4 ,북어,황태,44380.909,중품,10,마리
2021 ,4 ,건오징어,건오징어,83288.182,중품,20,마리
2021 ,4 ,김,마른김,6190,중품,1,속
2021 ,4 ,건미역,건미역,11942.727,상품,1,kg
2021 ,4 ,굴,굴,10401.889,상품,1,kg
2021 ,4 ,전복,전복,35623.636,중품,1,kg
2021 ,4 ,새우,흰다리(수입),24760,중품,2,kg
2021 ,5 ,쌀,일반계,58706.667,상품,20,kg
2021 ,5 ,쌀,일반계,56431.111,중품,20,kg
2021 ,5 ,찹쌀,일반계,133255.556,상품,40,kg
2021 ,5 ,찹쌀,일반계,125366.667,중품,40,kg
2021 ,5 ,콩,흰 콩(국산),223700,상품,35,kg
2021 ,5 ,콩,흰 콩(국산),212208.333,중품,35,kg
2021 ,5 ,콩,흰 콩(수입),136255.556,중품,35,kg
2021 ,5 ,팥,붉은 팥(국산),483800,상품,40,kg
2021 ,5 ,팥,붉은 팥(국산),444500,중품,40,kg
2021 ,5 ,팥,붉은 팥(수입),240866.667,중품,40,kg
2021 ,5 ,녹두,국산,744944.444,상품,40,kg
2021 ,5 ,녹두,국산,698000,중품,40,kg
2021 ,5 ,녹두,수입,243055.556,중품,40,kg
2021 ,5 ,메밀,메밀(수입),4250,중품,1,kg
2021 ,5 ,고구마,밤,51490,상품,10,kg
2021 ,5 ,고구마,밤,45874.444,중품,10,kg
2021 ,5 ,감자,수미,27912.222,상품,20,kg
2021 ,5 ,감자,수미,25006.667,중품,20,kg
2021 ,5 ,배추,봄,6616.667,상품,10,kg
2021 ,5 ,배추,봄,5409.667,중품,10,kg
2021 ,5 ,배추,월동,9444.286,상품,10,kg
2021 ,5 ,배추,월동,8192.857,중품,10,kg
2021 ,5 ,양배추,양배추,6156.667,상품,8,kg
2021 ,5 ,양배추,양배추,5056.667,중품,8,kg
2021 ,5 ,시금치,시금치,14244.444,상품,4,kg
2021 ,5 ,시금치,시금치,12084.444,중품,4,kg
2021 ,5 ,상추,적,17140,상품,4,kg
2021 ,5 ,상추,적,15015.556,중품,4,kg
2021 ,5 ,상추,청,15131.111,상품,4,kg
2021 ,5 ,상추,청,12273,중품,4,kg
2021 ,5 ,얼갈이배추,얼갈이배추,5968.333,상품,4,kg
2021 ,5 ,얼갈이배추,얼갈이배추,4635,중품,4,kg
2021 ,5 ,수박,수박,16177.778,상품,1,개
2021 ,5 ,수박,수박,12851.111,중품,1,개
2021 ,5 ,참외,참외,43643.333,상품,10,kg
2021 ,5 ,참외,참외,37584.444,중품,10,kg
2021 ,5 ,오이,가시계통,23694.444,상품,10,kg
2021 ,5 ,오이,가시계통,19611.111,중품,10,kg
2021 ,5 ,오이,다다기계통,40996.296,상품,100,개
2021 ,5 ,오이,다다기계통,35601.852,중품,100,개
2021 ,5 ,오이,취청,30553.704,상품,50,개
2021 ,5 ,오이,취청,25790.741,중품,50,개
2021 ,5 ,호박,애호박,20138.889,상품,20,개
2021 ,5 ,호박,애호박,16797.778,중품,20,개
2021 ,5 ,호박,쥬키니,23964.444,상품,10,kg
2021 ,5 ,호박,쥬키니,20432.556,중품,10,kg
2021 ,5 ,토마토,토마토,22544.444,상품,10,kg
2021 ,5 ,토마토,토마토,18675.556,중품,10,kg
2021 ,5 ,딸기,딸기,14080,상품,2,kg
2021 ,5 ,딸기,딸기,9840,중품,2,kg
2021 ,5 ,무,봄,8562.5,상품,20,kg
2021 ,5 ,무,봄,6062.5,중품,20,kg
2021 ,5 ,무,월동,9565.556,상품,20,kg
2021 ,5 ,무,월동,7165.556,중품,20,kg
2021 ,5 ,당근,무세척,31355.556,상품,20,kg
2021 ,5 ,당근,무세척,27411.111,중품,20,kg
2021 ,5 ,당근,세척(수입),10271.111,중품,10,kg
2021 ,5 ,열무,열무,7671.444,상품,4,kg
2021 ,5 ,열무,열무,6535.111,중품,4,kg
2021 ,5 ,건고추,화건,767800,상품,30,kg
2021 ,5 ,건고추,화건,707800,중품,30,kg
2021 ,5 ,건고추,양건,1012400,상품,30,kg
2021 ,5 ,건고추,양건,940400,중품,30,kg
2021 ,5 ,풋고추,풋고추,47912.222,상품,10,kg
2021 ,5 ,풋고추,풋고추,40664.444,중품,10,kg
2021 ,5 ,풋고추,꽈리고추,24376.667,상품,4,kg
2021 ,5 ,풋고추,꽈리고추,20185.556,중품,4,kg
2021 ,5 ,풋고추,청양고추,39456.667,상품,10,kg
2021 ,5 ,풋고추,청양고추,32532.222,중품,10,kg
2021 ,5 ,붉은고추,붉은고추,79944.444,상품,10,kg
2021 ,5 ,붉은고추,붉은고추,71146.667,중품,10,kg
2021 ,5 ,피마늘,한지,73251.765,상품,10,kg
2021 ,5 ,피마늘,한지,52930.588,중품,10,kg
2021 ,5 ,피마늘,난지(대서),51684.444,상품,10,kg
2021 ,5 ,피마늘,난지(대서),46324.444,중품,10,kg
